REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE
151395,Hilton Borba de Alvim,0,0,1,1,6.9,6.6,0.0,0.0,1.0,3,5,3,DIFFICULTY
741588,Edilene de Souza Nerete,0,0,0,0,8.0,7.0,8.6,7.0,0.0,6,6,2,VERY_GOOD
676573,Sâmia Liane Ogracin Brolurnasche,0,0,0,0,5.5,5.2,5.2,5.4,0.0,12,5,3,EXACTS
378901,Arilda Eloá da Silva de Barbosa,0,0,0,0,5.9,7.0,5.5,5.2,0.0,10,2,6,EXACTS
700795,Manoel Altair Ximenes,0,0,0,0,6.1,7.2,7.7,6.9,0.0,7,5,3,VERY_GOOD
877240,Fernanda Wilma de Souza dos Santos,0,0,0,0,6.3,6.3,5.0,5.5,1.0,2,2,5,EXACTS
995297,Ivone Lena Nomarnov,0,0,0,0,6.6,6.3,5.4,5.6,1.0,4,4,6,EXACTS
240196,Avelino Cofrozzamman Pato,0,0,0,0,7.5,7.6,6.6,7.3,,8,3,3,EXACTS
898364,Otaviano de Azevedo,0,0,0,0,6.2,6.5,5.2,5.9,1.0,4,1,7,EXACTS
360370,Luzimara Marielle Shichi Umaibraer,1,3,3,3,0.0,0.0,0.0,0.0,1.0,2,2,5,DIFFICULTY
864043,Adriana Uenson Pigote,0,0,0,0,4.8,5.3,5.1,,1.0,2,0,8,DIFFICULTY
455997,Francielle da Silva,0,0,0,0,6.8,6.6,6.5,,1.0,5,5,5,EXACTS
412751,Paula Oemie,0,0,0,0,5.9,5.7,4.6,4.5,1.0,5,5,3,EXACTS
290023,Velma de Azevedo,0,0,0,0,6.1,6.2,4.7,5.5,1.0,4,2,6,EXACTS
645079,Felícia Espada Gomes,0,0,0,0,6.6,6.9,5.3,,1.0,7,2,6,EXACTS
555872,Danilo Fragoso,0,0,0,0,6.0,6.1,5.7,,1.0,3,5,4,EXACTS
858522,Cleuza Arlete de Trindade Eagu,0,0,0,0,6.1,6.4,5.5,5.0,1.0,2,2,5,EXACTS
737772,Aécio Alexandre da Silva,0,0,0,0,7.1,7.3,7.1,6.9,,2,2,6,HUMAN
874100,Simone Vephyman de Matos,1,3,1,1,0.0,0.0,0.0,0.0,1.0,5,4,3,DIFFICULTY
164971,Abigail de Pascoal,0,0,0,0,7.0,7.9,8.4,7.2,0.0,14,6,2,VERY_GOOD
833924,Everaldo Wellington dos Santos de Moura Poma,0,0,0,0,6.3,4.4,4.6,5.8,0.0,2,5,4,EXACTS
751476,Edinaldo João de Vargas Ribeiro Portugal,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,2,5,DIFFICULTY
173971,Otávio da Silva,1,1,1,1,0.0,0.0,0.0,0.0,,5,2,5,DIFFICULTY
701762,Marielle Ulnne,0,0,0,0,6.3,6.3,6.6,,,7,2,6,EXACTS
168183,Maria Dilma do Amaral de Castro Azeomis,0,0,0,0,6.3,5.0,7.3,5.6,0.0,5,6,3,HUMAN
222440,Evelyn Bete Vletirn de Miranda Terceiro,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,4,4,DIFFICULTY
881465,Davi da Mata de São Pedro,0,0,0,0,7.2,6.9,8.1,,0.0,3,4,3,EXCELLENT
409149,Leopoldo de Munhoz,0,0,0,0,5.7,5.5,4.7,5.6,1.0,4,5,4,EXACTS
654098,Arilda Mirela de Lemes,0,0,0,0,6.2,6.4,6.1,5.7,0.0,4,5,3,EXACTS
101908,Otávio Beto de Farias dos Santos Nisha,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFFICULTY
804923,Elias de Pereira Frias Onoião,0,0,0,0,6.0,5.5,5.6,5.0,,13,5,3,EXACTS
468700,Lígia da Silva Suqua,0,0,0,0,6.1,7.1,5.3,5.5,0.0,7,4,3,EXACTS
734738,Romildo Asdrifo Oirnov Júnior,0,0,0,0,6.8,5.7,5.2,6.2,,2,2,5,EXACTS
416765,Nayara de Bueno Fortes,0,0,0,0,6.2,5.7,6.2,5.6,1.0,2,3,5,EXACTS
628248,Renato Azison Hagrern,0,0,1,1,6.3,6.5,0.0,0.0,1.0,11,2,2,DIFFICULTY
226394,Orlando Cícero da Mata,0,0,0,0,6.8,6.8,4.8,4.7,1.0,5,3,5,EXACTS
590322,Milene Estrada,0,0,0,0,6.5,7.0,4.9,,,5,2,6,EXACTS
529965,Celeste Anna de Oliveira,0,0,0,0,6.4,6.6,5.4,,1.0,2,3,3,EXACTS
776710,Saulo Flávio dos Reis de Pacheco,0,0,0,0,5.9,5.4,5.3,5.2,1.0,3,1,4,DIFFICULTY
852002,Walderice Nayara de Morais,3,1,3,1,0.0,0.0,0.0,0.0,1.0,1,2,4,DIFFICULTY
968358,Eleriane Danielle de Cabral,0,0,0,0,6.1,5.3,5.0,5.0,,5,4,4,EXACTS
314306,Marielle Aparecida Gomes de Sá,0,0,0,0,5.2,4.7,7.0,5.2,,3,2,7,HUMAN
265044,Bete Dilma de Munhoz,0,0,0,0,7.0,6.9,9.2,,0.0,18,6,2,HUMAN
198048,Ney de Britto,0,0,0,0,6.7,6.9,7.7,5.9,1.0,8,5,3,HUMAN
472679,Xerxes Toninho dos Santos de Souza,0,0,0,0,7.2,7.4,7.7,6.5,1.0,2,3,3,HUMAN
811210,Anne Telma Gomes,0,0,0,0,6.4,6.2,6.4,5.7,1.0,5,5,4,EXACTS
102537,Luiza Eloe,0,0,0,0,5.0,4.9,5.9,4.2,0.0,5,4,4,EXACTS
127895,Ana Camila de Souza Couto,0,0,0,0,6.5,6.3,5.4,5.4,0.0,2,4,4,EXACTS
256972,Charlene de Oliveira dos Santos,0,0,0,0,6.6,5.5,6.5,6.2,1.0,3,5,3,EXACTS
764386,Everton Jorge Mosamã Júnior,0,0,0,0,7.0,6.7,4.7,4.7,1.0,3,3,5,EXACTS
210737,Washington Jesus Pinhão Iclilvic dos Santos Júnior,0,0,0,0,6.9,6.4,5.6,6.6,0.0,3,5,3,VERY_GOOD
169139,Bárbara da Silva de Andrade,0,0,0,0,6.5,4.6,7.5,6.2,1.0,5,0,3,HUMAN
414881,Bernadete Denise Rodrigues,3,3,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFFICULTY
517787,Armando Ezuzan de Figueiredo da Rocha,1,1,1,1,0.0,0.0,0.0,0.0,0.0,11,4,4,DIFFICULTY
453442,Alfredo Luan de Souza,0,0,0,0,6.4,4.8,7.6,5.0,,4,5,4,HUMAN
802019,Laura Flávia Mornshoz,0,0,0,0,4.4,4.8,5.7,4.3,1.0,2,1,7,DIFFICULTY
292599,Jairo Usym Hinyaso,0,0,3,1,4.1,5.4,0.0,,1.0,3,3,3,DIFFICULTY
702997,Cauê Batista Assiere Pionus,0,0,0,0,6.4,5.4,4.6,,1.0,3,0,3,DIFFICULTY
878680,Otávia de Souza,0,0,0,0,6.9,5.1,6.7,6.0,,5,3,5,HUMAN
482409,Maria Luiza Portugal,0,0,1,1,5.2,5.7,0.0,0.0,,3,4,3,DIFFICULTY
711024,Juliano Ricardo da Lira,0,0,0,0,6.8,6.9,5.7,6.0,1.0,6,5,3,EXACTS
277747,Susan Maíra Mearn,0,0,0,0,6.6,6.3,5.9,4.8,1.0,2,0,3,EXACTS
501948,Altair Oséas Jardim,0,0,0,0,6.9,6.4,5.0,5.6,1.0,4,4,2,EXACTS
821448,Estevão Nelson de Melo Nago,0,0,0,0,8.2,8.9,10.2,8.7,,25,7,1,EXCELLENT
662221,Lilian Iedi Irin,0,0,0,0,5.6,5.7,5.8,4.9,,9,2,6,EXACTS
969472,Cármen Dina Pimenta de Paiva,0,0,0,0,5.8,5.9,5.7,5.5,1.0,2,3,5,EXACTS
426315,Valter Jair de Barbosa,3,1,1,1,0.0,0.0,0.0,0.0,1.0,9,4,3,DIFFICULTY
109774,Luke Shezezov,0,0,0,0,5.4,5.0,6.5,5.1,1.0,2,2,6,EXACTS
608401,Sérgio Cavalcante da Silva,0,0,0,0,5.8,5.5,4.8,4.6,,3,2,6,EXACTS
321622,Daniela Milene de Teixeira,0,0,0,0,6.8,7.1,9.1,,0.0,11,5,2,VERY_GOOD
178646,Elias Tomáz de Lins da Paz,0,0,0,0,5.5,5.6,6.1,5.9,1.0,2,2,4,EXACTS
628277,Lúcia Samara Guedes,0,0,0,0,6.0,4.9,5.8,5.2,0.0,3,3,4,DIFFICULTY
903852,Luiz Walter de Queiroz,0,0,0,0,6.3,5.6,5.6,5.7,1.0,3,0,6,DIFFICULTY
460429,Verônica Selma dos Santos Igietirnã,0,0,1,1,4.5,4.2,0.0,0.0,1.0,5,0,8,DIFFICULTY
707224,Juliano de Magalhães Pinhão,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,5,DIFFICULTY
361257,Jenny Valdirene Pimenta d'Ávila,0,0,0,0,5.4,5.8,5.6,5.1,1.0,4,0,8,DIFFICULTY
834098,Jonas da Mata Ornce Júnior,0,0,0,0,6.2,6.3,7.4,5.6,1.0,2,3,5,HUMAN
534540,Cleuza Schneider da Silva Bolin,0,0,3,1,6.9,6.3,0.0,0.0,0.0,5,5,3,EXACTS
275923,Luzinete Doechire,0,0,0,0,5.6,5.7,6.2,6.0,1.0,5,3,4,EXACTS
752120,Albano Israel Klein Souto,0,0,0,0,6.8,7.0,6.9,6.8,1.0,5,2,3,HUMAN
524108,Mara Eulália Câmara de Souza,0,0,0,0,6.7,6.0,5.2,6.3,0.0,13,2,6,EXACTS
106349,Felícia de Barbosa,0,0,0,0,5.6,4.3,5.2,,,3,2,5,EXACTS
436214,Eric Nurno de Oliva Terceiro,1,1,3,3,0.0,0.0,0.0,,1.0,2,3,5,DIFFICULTY
804311,Carla Daniela da Silva,0,0,0,0,6.6,6.3,5.9,5.4,1.0,3,5,3,EXACTS
779575,Eloá de Araújo,0,0,0,0,6.9,7.0,7.3,5.9,0.0,3,2,4,VERY_GOOD
526059,Jussara Aline de Farias da Silva,3,1,1,1,0.0,0.0,0.0,0.0,0.0,5,4,4,DIFFICULTY
396474,Priscila Vívian Ilza,0,0,0,0,7.3,7.3,5.3,5.7,1.0,8,6,3,EXACTS
875909,Joaquim Espada,0,0,0,0,7.4,6.6,6.8,5.7,1.0,3,3,4,HUMAN
955750,Elizabete Kelly da Silva Ogavic,0,0,1,1,5.4,6.9,0.0,0.0,0.0,2,5,2,DIFFICULTY
415008,Maria Sara de Uchôa,0,0,0,0,6.5,6.8,7.7,6.2,1.0,3,5,3,HUMAN
988760,Diego dos Reis Tisena Geião,0,0,0,0,7.1,7.3,5.2,7.2,1.0,12,2,1,EXACTS
603540,Camila Elisete Milani de Souza,0,0,0,0,6.6,6.1,4.9,5.8,,5,3,5,EXACTS
218727,Eloá da Silva Hayu,0,0,1,1,5.2,5.3,0.0,,0.0,5,2,3,DIFFICULTY
623766,Anna de Almeida,1,1,1,1,0.0,0.0,0.0,,1.0,2,5,7,DIFFICULTY
119680,Gigi Érica da Silva dos Santos,1,3,1,1,0.0,0.0,0.0,,1.0,2,1,6,DIFFICULTY
117618,Vera Érica Tsuzopo Milani,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,1,7,DIFFICULTY
660353,Leni de Espanha,0,0,0,0,5.9,5.4,5.7,4.3,1.0,7,5,5,EXACTS
275650,Mirela Genir Dega,0,0,0,0,6.5,6.7,4.7,,0.0,4,5,8,EXACTS
887706,Lucas de Leão,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,0,2,DIFFICULTY
602127,Valquíria de Oliveira da Silva,1,3,1,3,0.0,0.0,0.0,0.0,1.0,2,5,6,DIFFICULTY
567314,Lucas Severino da Gama de Alvim,0,0,0,0,7.0,7.1,8.1,7.1,0.0,13,4,2,EXCELLENT
523920,Junior Sebastião de Souza Genscefi Júnior,0,0,0,0,7.0,6.6,5.0,5.1,1.0,2,5,5,EXACTS
263863,Sâmia Jardim,0,0,0,0,5.1,4.3,5.2,5.1,1.0,2,2,6,DIFFICULTY
916522,Lucas dos Santos,0,0,0,0,4.4,0.0,5.7,,1.0,9,1,6,DIFFICULTY
761354,Jussara Ados,0,0,0,0,7.1,6.2,6.9,,,3,4,4,HUMAN
808476,Fernanda de Arantes,0,0,1,3,5.9,5.8,0.0,0.0,1.0,2,3,5,DIFFICULTY
622672,Fagner de Peres Toeji Ozfuson,0,0,0,0,6.5,6.1,5.6,6.4,1.0,3,1,7,EXACTS
163234,André da Silva,1,1,1,1,0.0,0.0,0.0,0.0,0.0,7,5,3,DIFFICULTY
878198,Sônia Duque,0,0,0,0,5.6,5.4,4.9,5.6,0.0,3,2,6,DIFFICULTY
606361,Janete da Silva,0,0,0,0,5.5,4.7,5.2,5.8,1.0,3,3,5,EXACTS
867905,Paulo Sérgio Rasi de Barbosa,0,0,0,0,5.5,4.1,6.4,5.8,1.0,6,2,4,EXACTS
462648,Rita Marina dos Santos,0,0,0,0,6.2,6.0,5.9,5.8,1.0,5,5,3,EXACTS
439830,Magali Celeste Dias,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,2,6,DIFFICULTY
699150,Luzinete de Mendonça,0,0,0,0,6.6,7.2,7.3,6.6,,9,5,2,HUMAN
309130,Altair de Andrade,0,0,0,0,6.2,6.2,6.3,,,4,3,5,EXACTS
393649,Roberto de Oliveira,0,0,0,0,7.3,8.3,7.2,7.4,,11,5,3,VERY_GOOD
311797,Arnaldo Luiz Osniman da Silva Ovayi,3,1,3,3,0.0,0.0,0.0,0.0,0.0,5,0,6,DIFFICULTY
170339,Yeda Tânia Eurn,0,0,0,0,6.0,5.2,5.3,,1.0,9,4,1,EXACTS
744102,Eustáquio de Alves Equom Júnior,0,0,0,0,6.4,6.8,5.4,,1.0,2,2,5,EXACTS
741712,Saulo Felvassoã Jardim,0,0,3,1,6.1,5.9,0.0,0.0,1.0,2,0,2,DIFFICULTY
353859,Velma Hebernioan de Garcia,0,0,0,0,6.1,6.0,7.1,,1.0,4,2,5,HUMAN
696967,Eugênio Romildo Olocofim Otaov,0,0,0,0,6.6,6.8,5.9,5.5,1.0,5,4,3,EXACTS
189636,Maíra Brenda Grornfi Guerra de Iglesias,0,0,0,0,5.9,4.9,5.6,4.5,1.0,8,2,6,DIFFICULTY
912598,Tina Maria Orozlosã Clea,1,3,1,1,0.0,0.0,0.0,0.0,0.0,8,3,3,DIFFICULTY
503436,Marco de Fraga,0,0,0,0,6.4,6.6,5.7,5.8,1.0,2,5,3,EXACTS
840648,Francisco da Silva,0,0,0,0,6.3,6.9,5.0,6.5,0.0,3,2,6,EXACTS
227332,Fred Jardel Buiky Júnior,0,0,0,0,5.5,5.8,4.5,5.3,1.0,2,1,2,DIFFICULTY
807360,Charles Klein,0,0,0,0,5.7,6.0,6.2,4.9,,4,2,4,EXACTS
155216,Alex Neherinu Pecelson,0,0,0,0,6.6,6.2,5.7,6.4,1.0,2,4,4,EXACTS
500041,Cícera Sílvia de Menezes da Silva,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,2,3,DIFFICULTY
913895,Alex Imiri,0,0,0,0,6.6,6.7,6.3,4.6,1.0,2,2,6,EXACTS
609947,Filipe Amarildo Coutinho Nozopeze,0,0,0,0,7.8,7.9,7.2,,0.0,7,2,3,VERY_GOOD
576240,Itamar Nivaldo de Farias,0,0,0,0,5.8,6.4,5.3,5.1,1.0,8,5,6,EXACTS
916421,Zenaide Gisele Freire,0,0,0,0,5.8,7.1,5.4,6.2,,4,2,2,EXACTS
981337,Barnabé de Pereira,0,0,0,0,7.1,7.8,7.3,7.9,0.0,25,7,2,VERY_GOOD
571402,Lisa da Silva,0,0,0,0,7.1,6.4,7.6,7.4,0.0,20,6,1,HUMAN
138530,Osório Caio Geocra,1,1,1,1,0.0,0.0,0.0,0.0,,0,2,5,DIFFICULTY
586054,Sérgio Preto,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,1,6,DIFFICULTY
300726,Humberto Anakin Klein,0,0,0,0,5.2,5.8,5.3,4.2,1.0,3,2,6,DIFFICULTY
804033,Altair Prates,0,0,0,0,5.7,5.4,5.7,6.1,,2,2,2,DIFFICULTY
595646,Tatiana Eleriane de Cardoso,0,0,0,0,6.5,4.4,4.6,5.1,1.0,5,2,6,EXACTS
245769,Márcia de Bragança,1,3,3,1,0.0,0.0,0.0,0.0,1.0,4,2,3,DIFFICULTY
979633,Luciano Martinho de Oliveira,0,0,0,0,6.4,5.1,4.6,5.5,1.0,4,3,4,EXACTS
955085,Ingrid de Lemes,0,0,0,0,6.3,5.1,4.8,5.8,0.0,5,2,4,EXACTS
291013,Kiara Mikaella de Bueno Itoko,0,0,0,0,6.3,5.5,5.2,5.3,0.0,2,4,3,DIFFICULTY
741048,Rosilda Ariana de Sales Poiã,0,0,0,0,7.2,7.1,6.5,,,2,5,3,EXACTS
713829,Verônica do Espírito Santo,0,0,0,0,6.1,5.4,6.7,6.0,,3,2,4,HUMAN
976221,Jenny Renata de Queiroz,0,0,0,0,6.3,4.7,5.1,5.0,,2,2,3,EXACTS
157855,Nádia Eulália Claoman da Silva,0,0,0,0,4.6,5.8,5.2,5.6,1.0,3,2,6,EXACTS
307600,Leandro da Gama,3,1,1,1,0.0,0.0,0.0,,0.0,3,5,6,DIFFICULTY
207978,Laila de Monteiro,0,0,0,0,6.1,5.1,4.8,5.2,1.0,3,4,2,EXACTS
822088,Mirian de Souza da Silva,3,1,1,3,0.0,0.0,0.0,0.0,1.0,5,4,4,DIFFICULTY
483819,Rafael de Pereira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,4,DIFFICULTY
510392,Ivone de Antunes,0,0,0,0,4.6,5.5,5.0,6.1,,2,2,6,DIFFICULTY
665689,Wesley Sanches de Teixeira da Silva,0,0,0,0,6.5,6.2,5.3,,0.0,3,2,3,EXACTS
534374,Jean Jairo da Silva Ruhebu Nunes,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,4,3,DIFFICULTY
811470,Lina Ozarnrrirnman,0,0,1,1,6.7,6.1,0.0,0.0,,8,2,2,DIFFICULTY
266626,Andressa de Souza Pozeuze,0,0,0,0,5.8,6.7,6.0,7.0,,1,5,3,VERY_GOOD
250685,Jair Nivaldo Gutierrez,0,0,0,0,5.7,4.8,5.0,,1.0,4,0,3,DIFFICULTY
187694,Cíntia Celina Atro de Leite,1,3,1,3,0.0,0.0,0.0,0.0,,5,2,2,DIFFICULTY
446713,Leila de Antunes Olol,0,0,0,0,5.5,5.2,5.4,5.7,1.0,3,1,6,EXACTS
869112,Camilo da Silva dos Santos,0,0,0,0,6.9,6.8,6.7,5.1,0.0,16,0,2,HUMAN
274968,Elano Diogo do Prado Teason,0,0,0,0,6.7,7.1,6.3,5.5,1.0,5,0,3,EXACTS
235355,Nilo da Silva Rorapano de Rezende Terceiro,1,3,1,1,0.0,0.0,0.0,0.0,0.0,4,2,6,DIFFICULTY
731552,Suely Cármen da Silva,0,0,0,0,6.0,5.4,7.2,5.0,0.0,2,0,6,HUMAN
525371,Rivaldo Azciemean Rangel,0,0,0,0,7.3,7.3,6.5,6.9,1.0,15,5,2,EXCELLENT
926216,Walderice Eleonora da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,4,DIFFICULTY
125696,Luciana de Paiva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,5,1,DIFFICULTY
732377,Murilo Pasapo Júnior,0,0,0,0,7.1,6.9,7.6,6.0,,11,6,3,HUMAN
176501,Mário Hildebrando dos Santos Gomes,1,1,1,1,0.0,0.0,0.0,0.0,0.0,8,0,5,DIFFICULTY
719301,Alfredo da Silva,0,0,0,0,7.9,8.6,8.8,,0.0,21,6,1,EXCELLENT
357655,Aldo Otto da Silva Neurnoze,0,0,0,0,7.1,7.5,8.0,6.4,1.0,14,5,3,VERY_GOOD
292245,Jéssica Fabíola Eanaeson de Peres,0,0,0,0,7.3,8.3,8.7,7.4,1.0,2,5,3,HUMAN
285076,Ana de Lacerda Mema,0,0,0,0,6.5,6.4,7.4,5.9,1.0,10,5,1,HUMAN
286496,Alfredo Barnabé de Oliveira,0,0,0,0,5.9,4.8,5.2,4.5,0.0,7,0,6,EXACTS
576508,Teresa de Cardoso Teles,0,0,0,0,6.3,6.1,4.6,6.6,0.0,2,2,6,DIFFICULTY
802167,Velma Prates,0,0,0,0,8.3,8.2,9.3,,1.0,9,5,4,EXCELLENT
823722,Alfredo Jacinto Nizveã,0,0,0,0,7.8,7.6,8.2,6.4,1.0,4,0,2,VERY_GOOD
417126,Omar Bento de Cabral Dinabolvic,0,0,0,0,6.9,6.8,5.9,6.1,1.0,3,0,6,EXACTS
220127,Rita de Cardozo,0,0,0,0,6.2,5.3,5.4,5.1,1.0,4,5,4,EXACTS
285162,Chico Marcelo Portugal de Oliveira,0,0,0,0,6.3,6.2,5.3,4.8,1.0,2,5,3,DIFFICULTY
393431,Elisete Anbiman,0,0,0,0,6.9,7.1,6.0,6.3,1.0,4,0,8,EXACTS
963799,Pedro Pluso,0,0,0,0,6.0,6.0,4.8,5.6,1.0,3,0,3,DIFFICULTY
722344,Otávio Ademar de Ramos,0,0,0,0,7.0,7.6,5.7,6.2,,3,0,8,VERY_GOOD
867218,Albina Aparecida Jihi Iola,0,0,0,0,6.0,5.8,5.8,4.7,0.0,8,0,2,EXACTS
479651,Tiago Beto da Silva Neto,0,0,0,0,5.9,5.5,5.2,4.9,0.0,6,0,3,DIFFICULTY
485065,Melanie de Miranda,0,0,0,0,6.6,6.2,7.3,5.4,,5,4,3,HUMAN
678294,Sérgio Luciano Egriza de Alvim,0,0,0,0,6.6,6.3,5.3,5.7,1.0,3,4,4,EXACTS
371357,Xavier de Pereira Asce Uocyer Júnior,0,0,0,0,6.7,5.1,4.5,,1.0,1,0,6,EXACTS
323034,Mário Banhos Neto,0,0,0,0,5.4,5.0,5.6,5.0,,3,2,6,EXACTS
768028,Damião de Pereira Poto,0,0,0,0,6.8,7.1,5.3,6.5,0.0,9,5,3,EXACTS
157886,Jonas Mendes,0,0,3,3,5.0,5.0,0.0,0.0,1.0,4,5,2,DIFFICULTY
684283,Eloá Vera Naiau Mineiro,0,0,0,0,5.5,4.8,5.3,6.3,,11,4,3,DIFFICULTY
307213,Felícia de Andrade,0,0,0,0,5.7,6.6,5.6,6.9,1.0,3,2,6,EXACTS
164201,Otávia de Gimenes Acha,1,1,1,1,0.0,0.0,0.0,0.0,0.0,5,2,5,DIFFICULTY
476432,Vera Irneov Eison de Lins,0,0,0,0,6.6,6.7,5.8,6.0,,3,2,4,EXACTS
260825,Marina de Brandão,0,0,0,0,5.8,5.9,4.6,6.7,,4,0,3,EXACTS
172395,Jaziel Hora,0,0,0,0,7.0,7.5,6.1,5.3,,8,4,4,EXACTS
938174,Marilúcia Castelo Branco,0,0,0,0,7.0,7.6,5.7,,0.0,2,2,6,EXACTS
421029,Raíssa Dorami,0,0,0,0,7.4,7.7,7.2,5.6,0.0,6,3,4,VERY_GOOD
545179,Olímpia Rafaela de Amorim Vlosuov,1,1,1,1,0.0,0.0,0.0,0.0,1.0,8,5,3,DIFFICULTY
767378,Vinícius Marques,0,0,0,0,6.1,5.4,5.2,6.3,0.0,8,5,3,EXACTS
296009,Daniel Murilo Chimawa,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0,4,3,DIFFICULTY
836069,Luzimara Úrsula da Silva de Souza,3,1,3,3,0.0,0.0,0.0,0.0,0.0,8,5,6,DIFFICULTY
498530,Cirilo da Silva de Gusmões Banhos,0,0,0,0,5.0,5.3,4.9,4.9,0.0,3,3,3,DIFFICULTY
963148,Janete Jandira Motsu Eyapri,0,0,0,0,5.9,4.3,4.9,5.9,1.0,2,2,5,DIFFICULTY
567595,Eliane de Godoy,0,0,0,0,6.0,5.1,6.0,5.1,1.0,5,4,1,EXACTS
493422,Xerxes de Britto,0,0,0,0,5.7,5.1,4.9,5.5,0.0,14,6,2,EXACTS
628023,Damião Rodolfo Ohumtu de Álvares Nazo,0,0,0,0,4.7,6.0,5.2,,1.0,2,0,8,EXACTS
671956,Marco Daniel Fontes Júnior,0,0,1,3,6.2,6.1,0.0,,,3,0,8,DIFFICULTY
281094,Rosimeire Christie Rupichii,0,0,0,0,6.0,5.2,5.1,5.8,1.0,4,3,5,DIFFICULTY
860508,Lina Angélica de Martins,0,0,0,0,6.7,7.6,5.1,6.6,1.0,10,1,6,EXACTS
873960,Aparecida Taís de Fernandes,0,0,0,0,6.1,6.1,6.5,4.5,1.0,10,5,2,EXACTS
297845,Marlene Vívian de Oliveira,0,0,0,0,6.0,5.5,4.7,4.7,1.0,2,0,4,EXACTS
636121,Adriana Dorio de Fonseca,1,1,1,1,0.0,0.0,0.0,,1.0,4,2,5,DIFFICULTY
230392,Everton Felipe de Araújo,0,0,0,0,8.1,7.3,7.2,6.2,1.0,3,5,4,HUMAN
605176,Maria Teresa de Souza,0,0,0,0,5.6,5.3,5.8,4.9,1.0,3,3,1,DIFFICULTY
873109,Jânio Márcio da Silva,0,0,1,3,8.0,8.3,0.0,0.0,1.0,13,0,4,EXACTS
826967,Elisa Alessandra Lezga,0,0,0,0,5.8,5.3,5.4,4.4,0.0,4,5,2,EXACTS
846167,Jéssica da Silva,0,0,0,0,5.1,5.5,5.8,,1.0,2,2,5,DIFFICULTY
582513,Valdirene Marlene Tuiov Ialel de Cabral,0,0,0,0,7.4,7.8,8.2,7.5,1.0,5,2,3,VERY_GOOD
213603,Patrícia Kiara Vieybe de Trindade,0,0,0,0,5.3,6.6,6.3,,1.0,9,4,3,EXACTS
380361,Mel Nageochi Espada do Maranhão,0,0,0,0,7.3,7.9,9.0,7.8,1.0,9,6,2,VERY_GOOD
173069,Severino Fred de Vasconcelos,0,0,0,0,6.7,6.6,8.1,7.4,1.0,23,6,2,HUMAN
806648,Sheila Essas de Souza,1,1,3,1,0.0,0.0,0.0,0.0,0.0,8,1,7,DIFFICULTY
664757,Tina Resanman de Aguiar,0,0,0,0,7.1,7.0,5.7,6.0,0.0,14,5,1,EXACTS
857127,Marlon Ycys Souto,0,0,1,1,4.3,4.6,0.0,0.0,0.0,3,1,7,DIFFICULTY
114622,Walter dos Santos,0,0,0,0,6.9,7.0,8.0,6.8,1.0,14,0,3,HUMAN
624443,Roger Rafael Nio,0,0,0,0,5.6,4.9,5.9,6.6,0.0,3,3,3,EXACTS
801468,Leonardo do Vale de Lemes,0,0,0,0,4.9,4.7,5.2,4.8,0.0,3,1,6,DIFFICULTY
290861,Celina Elizabete de Vargas Jimi,0,0,0,0,6.8,6.4,5.3,5.8,1.0,4,1,7,EXACTS
132021,Zilda Rebeca de Borges Drubas das Neves,0,0,0,0,6.4,6.1,5.3,5.9,,3,2,6,EXACTS
840077,Nivaldo de Morais,0,0,0,0,5.8,6.5,5.9,5.1,1.0,0,1,6,EXACTS
948114,Marielle Guiomar Lazai,0,0,0,0,5.6,5.0,5.7,,,3,4,6,EXACTS
700691,Eulália de Souza,0,0,0,0,6.4,6.9,8.8,6.2,1.0,5,6,3,HUMAN
297727,Quésia Bella da Cruz,1,3,3,1,0.0,0.0,0.0,0.0,,2,5,4,DIFFICULTY
219245,Mateus Mourão de Pinheiro,0,0,0,0,6.2,7.3,7.2,6.6,1.0,14,5,3,HUMAN
377829,Marcos Flávio Aliga Júnior,0,0,0,0,6.7,6.4,6.9,5.4,1.0,5,2,5,HUMAN
211605,Estevão de Paula Rosatto,0,0,0,0,6.5,4.9,5.3,4.9,0.0,4,2,6,EXACTS
193215,Tainara Fragoso Aloio,0,0,0,0,5.1,4.8,7.0,5.3,0.0,2,2,5,HUMAN
876079,Mikaella de Nogueira,0,0,0,0,7.6,7.7,9.4,7.5,0.0,21,5,1,EXCELLENT
