REGISTRATION,NAME,DISAPPROVALS_BL,DISAPPROVALS_EN,DISAPPROVALS_FM,DISAPPROVALS_OM,NOTE_BL,NOTE_EN,NOTE_FM,NOTE_OM,ENGLISH,H_CLASS_PRES,ONLINE_TASKS,ABSENCES,PROFILE,PROFILE_N
778554,Valter Otávio Vlues Júnior,0,0,0,0,6.3,6.1,6.7,5.8,1.0,6,2,6,HUMAN,3
935065,Olavo Amde,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,8,DIFFICULTY,1
919917,Janaína Roso Rushi,0,0,0,0,6.8,6.8,7.5,6.1,1.0,4,5,3,HUMAN,3
871467,José Gomes,0,0,0,0,6.2,4.3,5.7,4.3,1.0,3,5,4,EXACTS,2
412670,Raí da Silva,0,0,1,1,6.0,6.9,0.0,0.0,1.0,5,0,4,DIFFICULTY,1
657384,Clarice da Silva de Alvim,0,0,0,0,5.8,5.1,5.9,5.1,1.0,2,0,8,EXACTS,2
493559,Sandra de Araújo Gimmornlole,1,1,3,1,0.0,0.0,0.0,,1.0,2,3,4,DIFFICULTY,1
951744,Roberval Idrobevic Júnior,0,0,0,0,7.4,6.9,5.8,6.7,1.0,16,0,2,EXACTS,2
300532,Ivone Freire,0,0,0,0,5.9,6.1,5.9,6.1,1.0,2,4,3,EXACTS,2
621823,Raíssa Vanessa de Pereira,0,0,0,0,6.8,6.8,6.2,5.9,1.0,3,0,4,VERY_GOOD,4
949981,Mirian Valquíria da Rocha Oscison de Holanda,0,0,0,0,7.0,7.1,6.5,5.9,1.0,9,5,4,VERY_GOOD,4
664962,Rosa Shizoda Mourão,0,0,0,0,6.1,6.0,5.4,6.2,1.0,12,5,2,EXACTS,2
918011,Pedro de Miranda,0,0,0,0,6.2,5.5,5.6,6.1,0.0,8,6,2,EXACTS,2
513872,Zuleide Nanapu,0,0,0,0,5.8,6.8,6.2,5.3,1.0,3,2,5,EXACTS,2
611807,Ivete Papeho,0,0,0,0,7.2,7.5,7.0,,1.0,2,3,3,VERY_GOOD,4
278559,Martin Alexandre de Peres,0,0,0,0,5.8,6.8,4.7,5.1,1.0,2,1,6,DIFFICULTY,1
405886,Lúcio do Rio de Trindade,0,0,0,0,7.1,6.6,5.5,,,5,5,4,EXACTS,2
537848,Dante David de Moura Rehano,0,0,0,0,5.0,4.9,4.8,5.1,1.0,3,2,1,DIFFICULTY,1
511002,Luís de Moura dos Santos Prates Júnior,0,0,0,0,6.7,6.3,5.1,4.5,1.0,5,2,6,EXACTS,2
538476,Breno Karl Guedes,0,0,0,0,6.2,5.0,5.0,5.4,0.0,2,1,4,EXACTS,2
558696,Rosa Itamara de Paiva,0,0,0,0,6.7,6.7,5.6,,1.0,5,2,3,EXACTS,2
990806,Melanie Luzimara Irncouã Moreno,1,1,3,3,0.0,0.0,0.0,0.0,0.0,5,2,6,DIFFICULTY,1
679884,Isaiane Suely Hois,1,1,1,1,0.0,0.0,0.0,0.0,1.0,11,4,4,DIFFICULTY,1
790266,Natália de Braga da Silva Tofu,0,0,0,0,6.6,5.7,6.1,5.2,1.0,0,2,6,EXACTS,2
298153,Quirino Franco da Silva,0,0,1,1,6.8,6.8,0.0,0.0,1.0,4,5,3,EXACTS,2
208758,Ederson Charles da Silva de Cabral,0,0,0,0,5.6,6.4,4.9,5.2,1.0,3,5,4,EXACTS,2
877538,Demilson Jacinto de Junqueira do Prado,0,0,0,0,6.0,6.6,7.2,,1.0,5,0,3,HUMAN,3
904894,Juan de Mello do Maranhão Vayreier,0,0,0,0,5.3,4.9,5.3,,,4,2,4,EXACTS,2
991555,Luzia Fabiana de Morais da Mata Izrru,0,0,0,0,6.6,6.0,5.0,5.5,1.0,8,2,6,EXACTS,2
586796,Hilda Diem Eupupha,0,0,0,0,4.7,5.8,4.8,6.0,0.0,3,3,5,EXACTS,2
102549,Luiz Jacinto de Sampaio Pinhão,0,0,0,0,7.3,6.9,7.5,,1.0,6,4,4,HUMAN,3
417805,Thiago Wally Enoskyer Júnior,0,0,0,0,7.3,7.1,8.3,7.3,,4,5,3,VERY_GOOD,4
197322,Milton Wagner de Lemes Chiromuni,0,0,0,0,6.7,7.3,6.5,6.9,1.0,12,0,3,EXACTS,2
931889,Adriana Pinhão,0,0,0,0,6.7,7.0,5.2,,,8,1,6,EXACTS,2
566722,Juliana Vitória de Farias,0,0,0,0,6.5,4.7,5.4,,1.0,5,4,6,EXACTS,2
945929,Celeste Violeta Aesão,0,0,0,0,6.6,6.2,6.1,5.9,1.0,5,2,4,EXACTS,2
260790,Álvaro Castelo,0,0,0,0,6.4,6.3,5.4,5.7,1.0,5,1,7,EXACTS,2
610418,João de Paranhos Namoroji,3,1,3,1,0.0,0.0,0.0,0.0,1.0,2,0,7,DIFFICULTY,1
362828,Tânia Evelyn dos Santos,0,0,0,0,5.7,5.3,5.0,5.3,,0,2,6,EXACTS,2
294845,Mariano Beto de Mello,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,4,DIFFICULTY,1
172191,Ronaldo dos Santos Azranpeciman Moreno Júnior,0,0,0,0,4.6,5.0,4.7,4.7,1.0,3,0,2,DIFFICULTY,1
419134,Tânia dos Reis de Santana,0,0,0,0,4.7,5.1,5.6,4.8,1.0,1,2,6,DIFFICULTY,1
494329,Laerte Hércules de Linhares Klein,0,0,0,0,6.6,6.1,5.9,,,2,0,4,EXACTS,2
997943,Bóris de Sobral Weiss,0,0,0,0,6.9,7.1,5.4,5.9,0.0,3,5,3,EXACTS,2
735304,Beto Davi de Novais Mimawa da Silva,0,0,0,0,5.7,5.4,5.6,6.3,,4,2,3,EXACTS,2
600300,Jorge Afes,1,1,3,1,0.0,0.0,0.0,,0.0,4,2,3,DIFFICULTY,1
731415,João Jackson de Salvador,0,0,0,0,7.0,6.3,5.6,6.5,1.0,1,2,6,EXACTS,2
386186,Rosa de Oliveira Rynan,0,0,0,0,7.0,6.7,5.4,5.8,1.0,11,5,2,EXACTS,2
331039,Victor Quirino das Neves,0,0,0,0,7.4,7.5,7.4,6.2,1.0,5,2,2,VERY_GOOD,4
239818,Jesus João Badachi Gomes dos Santos Terceiro,1,1,1,1,0.0,0.0,0.0,,0.0,4,2,6,DIFFICULTY,1
973714,Graziele Hellen Onbeman,0,0,0,0,5.9,6.3,5.5,,1.0,5,2,5,EXACTS,2
144437,Rodrigo do Prado Aifosman,0,0,0,0,6.0,5.1,5.0,,1.0,2,2,6,EXACTS,2
668773,Murilo Brasil,0,0,0,0,7.4,6.0,5.6,6.3,0.0,2,5,3,EXACTS,2
155382,Luzia de Oliveira Vadu Pigiman,0,0,1,1,5.3,4.6,0.0,0.0,1.0,5,2,5,DIFFICULTY,1
573761,Milene Solange de Tozetto,0,0,0,0,4.2,5.2,4.9,,,0,4,4,DIFFICULTY,1
523854,Altair de Lins,0,0,0,0,6.3,6.4,4.8,5.4,1.0,5,5,2,EXACTS,2
932242,Marcos Auer,0,0,0,0,6.7,6.8,4.9,6.5,1.0,3,2,4,EXACTS,2
867522,Andréia Guedes,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,1,4,DIFFICULTY,1
794860,Jenny de Assunção da Paixão,0,0,0,0,5.8,5.8,6.1,,1.0,2,2,4,EXACTS,2
714589,Anakin Gaeman de Silveira,1,1,1,1,0.0,0.0,0.0,,1.0,3,1,7,DIFFICULTY,1
975789,Lara Marielle da Nóbrega,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,4,DIFFICULTY,1
188995,Manuel Isac de Monteiro,0,0,1,1,7.0,6.8,0.0,0.0,0.0,3,0,7,DIFFICULTY,1
424551,Fred de Abreu,0,0,0,0,6.7,5.8,7.2,5.9,1.0,2,2,3,HUMAN,3
912776,Denise de Cabral da Paixão,0,0,0,0,6.4,5.4,5.8,5.2,1.0,3,5,4,EXACTS,2
678625,Kevin Marco Borba da Silva,0,0,0,0,6.8,6.8,5.9,5.6,0.0,2,5,3,EXACTS,2
330316,Meire Eason,3,1,1,1,0.0,0.0,0.0,0.0,,3,1,7,DIFFICULTY,1
441251,Cristiano Jacinto Trevisan,0,0,0,0,6.5,6.0,6.7,6.2,0.0,3,1,6,HUMAN,3
633384,Karl Ribeiro,3,1,1,1,0.0,0.0,0.0,0.0,1.0,12,4,1,DIFFICULTY,1
965308,Mayara Michele Nenthistano de Pereira,0,0,0,0,6.7,5.8,6.6,6.0,1.0,16,4,3,HUMAN,3
969001,Liane da Silva de Diniz,0,0,0,0,6.3,6.5,4.9,4.8,1.0,4,0,3,EXACTS,2
340604,Lucas Ivan Tozpem Popotuvic,0,0,0,0,7.2,6.7,4.8,4.3,1.0,2,4,6,EXACTS,2
528425,Marcielle dos Santos Drese,0,0,0,0,5.6,5.2,5.4,4.5,0.0,4,5,4,DIFFICULTY,1
936371,Wilson Frirno,0,0,0,0,5.2,5.3,5.7,4.8,1.0,2,3,6,EXACTS,2
595206,Ivanete do Espírito Santo Ribeiro de Souza,0,0,0,0,7.9,7.5,8.7,6.8,0.0,15,4,3,VERY_GOOD,4
306896,Vera Teze,0,0,0,0,6.3,4.3,5.2,,0.0,3,0,3,DIFFICULTY,1
485779,Beatriz Xizezer de Barboza do Rio,0,0,0,0,6.7,6.9,6.3,6.2,0.0,8,6,1,VERY_GOOD,4
629410,Priscila Ihusgruvic Vommulibião de Ortiz,0,0,0,0,5.6,5.2,5.9,4.6,1.0,3,2,5,EXACTS,2
809314,Robert Domingos Dryxu Espada,0,0,0,0,6.3,5.1,6.6,6.2,0.0,3,0,8,HUMAN,3
102564,Emílio Fabrício de Godoy Seixas Júnior,0,0,0,0,6.5,5.8,5.5,4.6,1.0,5,4,3,EXACTS,2
189126,Celeste de Bezerra da Silva,0,0,0,0,7.6,7.4,8.4,,1.0,9,5,3,HUMAN,3
257799,Fabrício Juliano de Queiroz Marinho Rokepeyu,0,0,0,0,5.2,6.4,6.4,5.2,1.0,2,5,3,DIFFICULTY,1
157255,Ezequiel Ângelo das Neves de Gusmões Lornaosche,0,0,0,0,6.1,4.9,5.6,6.2,1.0,2,3,4,EXACTS,2
654329,Leonardo Aurélio de Medeiros dos Santos Etarnman,0,0,0,0,6.3,5.2,4.7,5.5,,1,3,5,DIFFICULTY,1
724614,Arnaldo Yore,0,0,0,0,6.0,5.8,6.3,5.9,0.0,3,3,4,EXACTS,2
797656,Domingos Yuri Jardim,0,0,0,0,7.3,8.2,8.6,,,9,6,2,EXCELLENT,5
917000,Mateus Negrão dos Reis,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFFICULTY,1
614397,Sérgio Reinaldo de Barboza da Silva,3,3,1,1,0.0,0.0,0.0,0.0,1.0,3,5,4,DIFFICULTY,1
451403,Wesley Castelo Aernynman,3,3,1,1,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFFICULTY,1
203607,Paulínia da Silva dos Santos,0,0,0,0,5.1,5.0,5.2,4.8,1.0,3,2,6,DIFFICULTY,1
534465,Lucas Emílio Egrolo,0,0,0,0,6.2,5.4,5.1,5.2,,2,2,6,DIFFICULTY,1
754343,Altair Barroso Rapikowo,0,0,0,0,5.9,6.1,7.1,5.5,1.0,17,5,3,HUMAN,3
124395,Flávio Moacyr da Luz,0,0,0,0,6.7,6.3,4.6,5.9,1.0,3,0,3,EXACTS,2
398665,Avelino Wovazeman Cavalcante de Arantes,0,0,0,0,5.3,4.4,5.1,4.9,0.0,5,5,3,DIFFICULTY,1
768678,Ademar Márcio dos Reis de Gusmões,1,1,1,3,0.0,0.0,0.0,0.0,0.0,2,5,3,DIFFICULTY,1
568734,Flávia Cláudia Castelo de Oliveira,0,0,0,0,6.3,4.1,5.5,4.7,,0,2,6,DIFFICULTY,1
255976,Kelly Xufruzoz de Mello da Silva,0,0,1,1,5.2,5.5,0.0,0.0,1.0,2,2,3,DIFFICULTY,1
643413,Daniela de Melo,0,0,0,0,6.3,6.2,5.5,4.7,1.0,2,4,2,EXACTS,2
425818,Núbia Erre de Ferraz,0,0,0,0,6.4,6.4,5.7,4.5,0.0,3,5,3,EXACTS,2
767361,Zeca Gutierrez Neto,0,0,0,0,6.5,6.7,6.4,5.5,1.0,5,4,4,EXACTS,2
917834,Joaquim Peregaa,0,0,0,0,5.6,4.9,6.2,4.6,1.0,3,4,3,EXACTS,2
994331,Adrielle Neila Appalão,0,0,0,0,7.0,6.4,7.6,7.4,1.0,5,6,3,VERY_GOOD,4
607744,Francielle Herrera dos Santos Gomes,3,3,3,1,0.0,0.0,0.0,0.0,1.0,9,3,3,DIFFICULTY,1
399630,Wilson Itamar de Oliveira da Silva Júnior,0,0,0,0,6.8,6.2,4.7,5.0,0.0,9,2,2,EXACTS,2
647585,Bárbara Érica do Rio,0,0,0,0,6.1,4.7,4.5,5.6,,6,5,3,EXACTS,2
875686,Jussara da Silva,0,0,0,0,7.2,7.5,8.4,7.6,1.0,3,5,3,HUMAN,3
826137,Laerte Vinavic,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,3,5,DIFFICULTY,1
257177,Aurélio Giuseppe dos Santos de Pereira Júnior,0,0,0,0,6.0,5.9,4.9,5.7,,6,2,2,EXACTS,2
452354,Cristiano Eugênio da Silva de Pereira,0,0,0,0,6.3,6.4,5.7,,0.0,2,2,5,EXACTS,2
533162,Wesley Adônis de Sampaio Egoson da Silva,0,0,0,0,6.0,6.1,4.6,5.4,1.0,3,2,4,EXACTS,2
305357,Otávia Tatiana do Amazonas Prates,0,0,0,0,7.8,7.9,8.2,7.6,0.0,7,5,3,VERY_GOOD,4
362520,Danielle Madalena Duque de Paiva,0,0,0,0,5.9,6.0,5.6,6.1,1.0,3,2,6,EXACTS,2
280944,Flávia Camila de Souza,0,0,0,0,6.6,6.3,7.8,6.6,1.0,5,4,4,HUMAN,3
635167,Eulália da Silva Pinto,0,0,0,0,6.3,5.0,6.5,6.0,,4,5,3,EXACTS,2
101527,Willian Torres de Arantes da Silva,0,0,0,0,7.2,7.2,6.7,6.7,1.0,14,6,1,HUMAN,3
575290,Elisa de Cardoso da Silva,0,0,1,1,5.6,5.2,0.0,0.0,,4,4,4,DIFFICULTY,1
633570,Celeste Vívian Vlile de Arruda,0,0,0,0,7.4,7.6,6.6,,,8,5,2,VERY_GOOD,4
594917,Brenda Taís de Britto Valverde Moreno,0,0,0,0,5.8,5.1,4.7,6.0,0.0,2,2,5,EXACTS,2
278629,Kim Ricardo de Jesus Mourão Rodrigues,0,0,0,0,6.5,6.0,8.0,4.4,,4,4,3,HUMAN,3
847491,Dário dos Santos do Piauí,1,3,1,1,0.0,0.0,0.0,0.0,,2,2,6,DIFFICULTY,1
578841,Rosa Nádia Torres Sahafugo,0,0,0,0,6.6,4.4,5.4,6.3,1.0,3,5,3,EXACTS,2
635774,Estevão Gutierrez de Monteiro Júnior,0,0,0,0,6.5,6.7,5.0,,,2,2,7,EXACTS,2
795656,Marcela Neruni Bubiho,0,0,0,0,5.7,4.7,4.9,4.2,1.0,0,3,5,DIFFICULTY,1
101744,Laila Ivone Paondekli de Paiva,0,0,0,0,6.2,6.4,6.2,,0.0,2,0,6,EXACTS,2
773158,Mirela Guaman,0,0,3,1,6.1,5.6,0.0,0.0,0.0,1,2,5,DIFFICULTY,1
670307,Bernadete Vanda de Souza,0,0,1,1,6.3,5.7,0.0,0.0,,3,0,6,DIFFICULTY,1
385497,Beto Frederico Zaroson de Araújo,0,0,0,0,6.2,6.9,5.6,5.3,1.0,1,3,2,EXACTS,2
205129,Juliano de Paranhos,0,0,0,0,7.4,6.7,7.6,7.2,1.0,9,0,8,HUMAN,3
754509,Daniel de Junqueira,0,0,0,0,6.5,6.4,5.5,6.4,1.0,2,3,4,EXACTS,2
180629,Mário Pablo Torres de Araújo,0,0,0,0,6.6,5.8,4.7,5.8,1.0,3,5,3,EXACTS,2
119743,Velma Gilmara Nse Werner,0,0,0,0,6.8,6.7,7.4,7.3,1.0,1,2,3,HUMAN,3
237272,Samanta de Gonçalves,0,0,0,0,6.9,6.9,6.7,5.2,0.0,4,4,3,HUMAN,3
669773,Elano Eugênio de Pimentel,0,0,1,1,7.1,6.1,0.0,0.0,1.0,2,3,4,DIFFICULTY,1
250849,José Roberto de Gimenes,3,1,1,1,0.0,0.0,0.0,0.0,0.0,8,3,3,DIFFICULTY,1
349510,Adônis Ochemasfozson de Almeida,0,0,0,0,6.8,6.9,5.8,6.8,0.0,3,6,2,EXACTS,2
168745,Alana Josilda da Silva,0,0,0,0,6.8,4.9,5.8,5.3,1.0,4,4,2,EXACTS,2
168312,Uribe Saulo Sobregeov,0,0,0,0,6.6,6.2,5.4,4.5,,9,4,7,EXACTS,2
251104,Moisés de Gonçalves Júnior,0,0,0,0,7.0,7.4,7.4,6.6,1.0,3,4,5,VERY_GOOD,4
690724,Telma Prates,0,0,0,0,7.0,7.0,7.1,6.1,0.0,6,3,4,HUMAN,3
570423,Breno Micael Gimi de Castro,0,0,0,0,6.6,7.4,5.8,6.9,1.0,0,4,4,EXACTS,2
493862,Daniela Jitau Câmara,0,0,0,0,6.9,7.0,7.4,,1.0,8,4,4,HUMAN,3
616406,Milene de Cabral Sasasuyo Uzrin,1,1,1,3,0.0,0.0,0.0,0.0,1.0,3,3,2,DIFFICULTY,1
705313,Rosa Mendes Dias de São Pedro,0,0,0,0,5.6,5.8,5.1,5.0,1.0,5,5,4,EXACTS,2
382228,Nádia Kewapebo dos Santos,0,0,0,0,5.1,6.2,4.8,5.1,1.0,5,2,6,EXACTS,2
921375,Marina Patrícia da Cruz Floernmeson,0,0,0,0,6.6,6.1,5.0,,,9,5,8,EXACTS,2
867486,Aline Lili Alvlei,0,0,0,0,6.6,7.0,6.1,7.1,1.0,3,5,3,VERY_GOOD,4
758830,Luciano de Ortiz da Luz,0,0,0,0,7.1,7.1,5.0,5.8,1.0,0,5,8,EXACTS,2
659688,Vanessa Lidiane Sirason,0,0,0,0,7.4,7.0,8.2,6.0,1.0,15,5,2,HUMAN,3
247935,Marta de Jesus Urnan,0,0,3,1,6.1,6.3,0.0,0.0,1.0,4,4,5,DIFFICULTY,1
412680,Manuel de Moreira da Silva Terceiro,0,0,0,0,7.6,8.1,8.4,,0.0,12,7,8,VERY_GOOD,4
379610,Valéria de Martins,0,0,3,1,5.8,5.6,0.0,0.0,1.0,2,2,6,DIFFICULTY,1
493110,Jonathas Tiago de Souza,3,1,1,1,0.0,0.0,0.0,0.0,,2,5,5,DIFFICULTY,1
479653,César Jeferson de Abreu,0,0,0,0,6.9,5.6,6.4,4.9,,6,5,2,DIFFICULTY,1
953653,Cíntia Bera,0,0,0,0,5.8,5.5,5.5,4.7,,9,2,7,EXACTS,2
337316,Cleuza Graziele Ozrunym Escrian Tiuiov,1,1,3,1,0.0,0.0,0.0,0.0,0.0,5,5,6,DIFFICULTY,1
760698,Tábata Otávia Mercado Schneider,0,0,0,0,6.8,7.7,6.3,7.1,0.0,13,4,5,EXACTS,2
742981,Nivaldo de Ferreira Leosman,0,0,0,0,6.3,6.1,4.8,6.7,1.0,8,3,3,EXACTS,2
104259,Miguel Cléber de Lemes,0,0,0,0,6.2,6.3,6.3,5.4,1.0,3,5,6,EXACTS,2
706177,Cibele Frias,0,0,0,0,7.2,6.6,5.7,6.4,1.0,4,4,4,EXACTS,2
377918,Luzimara Zilda de Silveira Itrotri,0,0,0,0,6.6,6.7,5.1,4.9,,2,2,6,EXACTS,2
168419,Everton Lucas de Barbosa Brasil,1,3,1,1,0.0,0.0,0.0,0.0,,3,2,3,DIFFICULTY,1
170979,Cristina Amélia da Silva de Cerqueira,0,0,0,0,6.3,6.1,5.3,4.5,,5,3,3,EXACTS,2
674895,Emílio Schneider Brasil,0,0,0,0,8.0,8.1,9.3,7.4,1.0,8,6,3,EXCELLENT,5
499643,Maria Luzimara Rojoe Terceiro,0,0,0,0,6.8,6.9,6.1,5.3,0.0,8,0,6,EXACTS,2
379488,Heitor Mineiro,0,0,0,0,6.6,5.9,4.7,5.4,1.0,1,0,5,EXACTS,2
894085,Kelly Wendy Sorneztra,1,1,1,3,0.0,0.0,0.0,0.0,1.0,7,6,2,DIFFICULTY,1
884707,Francisco de Alves Rodrigues,0,0,0,0,6.3,6.2,6.4,6.1,0.0,1,0,6,EXACTS,2
845878,Neila Suely da Silva,0,0,0,0,7.0,5.6,5.3,4.8,1.0,1,5,3,EXACTS,2
504920,Guilherme Pedro Zute Hima,0,0,0,0,7.2,7.7,7.6,,,2,5,3,HUMAN,3
949610,Jenny Sara de Macedo dos Santos Sajião,0,0,0,0,6.8,5.8,7.0,5.4,1.0,5,4,4,HUMAN,3
925778,Iago Áureo Aokry Guedes,0,0,0,0,7.2,7.5,6.5,7.2,0.0,17,5,3,EXACTS,2
374328,Martinho de Oliveira,0,0,0,0,6.5,4.7,4.9,6.2,1.0,5,5,2,DIFFICULTY,1
568098,Jussara Gokanahi Zatorade,0,0,0,0,6.5,6.2,5.0,5.8,1.0,2,3,3,EXACTS,2
411420,Albano de Medeiros,0,0,0,0,6.9,6.8,7.9,6.5,0.0,3,2,2,HUMAN,3
107981,Marcelo de Leão,0,0,0,0,7.0,6.8,5.0,5.3,1.0,3,2,7,EXACTS,2
976978,Adílson Uammason de Matos Pubeeha,0,0,1,1,5.0,5.5,0.0,0.0,1.0,2,2,6,DIFFICULTY,1
840730,Gigi Madalena Gomes,0,0,0,0,5.2,5.1,5.2,5.0,1.0,3,3,5,DIFFICULTY,1
130101,Eloá Blotuluorn,0,0,0,0,6.5,6.6,5.0,5.3,,5,4,4,EXACTS,2
326549,Mirela Obemehi,0,0,0,0,6.5,5.8,6.9,4.8,1.0,3,1,3,HUMAN,3
556189,Mikaella de Sampaio Rodrigues,0,0,0,0,7.6,8.2,9.0,,0.0,7,2,4,EXCELLENT,5
579767,Albina Meire Quomna,0,0,0,0,7.9,8.1,9.7,7.9,,12,5,2,EXCELLENT,5
663662,Rafael Pablo da Silva Freire,0,0,0,0,5.6,6.2,7.0,4.6,,1,2,3,HUMAN,3
512331,Christie de Ferraz,0,0,0,0,7.5,6.8,8.6,,1.0,5,2,2,HUMAN,3
975827,Lili Dara de Moreira,0,0,0,0,7.3,6.7,7.3,6.9,0.0,3,5,3,VERY_GOOD,4
858741,Alisson Ney Schmidt,0,0,0,0,6.4,6.9,4.7,,0.0,2,3,6,EXACTS,2
829877,Nelson Inácio Rohi,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,0,5,DIFFICULTY,1
186733,Larissa de Cabral,1,1,3,1,0.0,0.0,0.0,,0.0,5,2,6,DIFFICULTY,1
772401,Maria de Pinheiro do Prado,0,0,0,0,6.3,6.5,6.8,5.7,,4,7,4,HUMAN,3
385548,Poliana Regina Solernarn Zopihera,0,0,0,0,7.4,8.3,8.4,7.5,0.0,13,5,2,EXCELLENT,5
467272,Keyla Cristina Souto,0,0,0,0,4.6,4.6,5.5,5.3,0.0,1,3,6,DIFFICULTY,1
963438,Dina Valquíria da Paixão,0,0,0,0,7.5,7.2,6.5,7.1,0.0,2,0,8,EXACTS,2
263154,Ivanete Borba,3,1,1,1,0.0,0.0,0.0,0.0,1.0,9,2,2,DIFFICULTY,1
431270,Orlando Ricardo de Barbosa,0,0,0,0,8.1,7.6,7.9,7.3,1.0,10,7,1,EXCELLENT,5
391642,Ney de Lemos Mercado,3,1,3,1,0.0,0.0,0.0,,0.0,0,1,7,DIFFICULTY,1
571636,Ísis de Andrade,0,0,0,0,7.4,7.0,7.9,7.0,1.0,7,5,3,HUMAN,3
279787,Cristiano Pesumo de Bueno,0,0,0,0,7.0,7.2,7.9,7.3,0.0,15,5,2,VERY_GOOD,4
200984,Celso Uribe de Bueno,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFFICULTY,1
731212,Milton Otto Nra de Pereira,0,0,0,0,7.2,7.5,8.4,7.5,,6,4,3,EXCELLENT,5
594673,André Gilmar de Alvarenga,0,0,0,0,6.5,7.4,6.1,6.9,0.0,3,5,3,EXACTS,2
316647,Isabela Rita Borba Amvaer Toean,0,0,1,3,6.3,6.0,0.0,0.0,1.0,3,2,6,DIFFICULTY,1
122567,Zeca Osgivic de Paula,0,0,0,0,5.5,4.5,6.5,4.5,1.0,3,5,3,EXACTS,2
150244,Lisa de Soares da Silva,0,0,0,0,6.5,6.3,5.7,6.5,1.0,5,2,6,EXACTS,2
683180,Maria Kelly Unogriov de Vieira,0,0,0,0,5.1,4.8,6.8,5.7,1.0,4,1,7,HUMAN,3
742389,Raul Cloirner Ribeiro de Machado,0,0,0,0,5.3,6.0,4.6,5.6,1.0,0,4,3,EXACTS,2
894295,Otaviano de Alves,0,0,0,0,7.3,7.6,8.0,7.2,,8,7,1,VERY_GOOD,4
672895,Guilherme de Vargas Sanches Noginernppi,0,0,0,0,6.1,4.9,5.1,4.9,0.0,3,3,4,EXACTS,2
860200,Caio de Teixeira Júnior,0,0,0,0,4.8,4.2,5.2,5.0,1.0,6,3,4,DIFFICULTY,1
120382,Nilo de Oliveira,3,1,1,3,0.0,0.0,0.0,0.0,0.0,6,3,6,DIFFICULTY,1
864884,Marciane Yeda Branco,0,0,0,0,5.5,6.1,5.4,6.2,0.0,2,2,3,DIFFICULTY,1
719812,Suely Klein Góis dos Santos,0,0,0,0,6.4,6.7,8.0,6.5,0.0,11,6,2,HUMAN,3
640682,Vívian Sumu,0,0,0,0,5.4,6.4,5.2,5.4,1.0,2,3,5,EXACTS,2
242660,Artur dos Santos,0,0,0,0,4.8,4.9,6.6,4.6,1.0,5,0,4,EXACTS,2
248785,Lilian Wilma Ripyma dos Santos,0,0,0,0,5.2,4.3,5.8,6.2,,4,2,5,DIFFICULTY,1
875684,Mara Denise de Madureira Planpuan,0,0,3,1,5.8,4.9,0.0,0.0,0.0,3,2,4,DIFFICULTY,1
855319,Denise Fátima Tsumesou Poszezval,0,0,0,0,4.0,0.0,4.8,4.8,1.0,10,3,5,DIFFICULTY,1
573661,Kelly Laura Fragoso,0,0,0,0,6.5,5.5,6.2,,1.0,1,5,4,EXACTS,2
484556,Jackson Eustáquio Iernman da Cunha,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,5,4,DIFFICULTY,1
212482,Cirilo Sele,0,0,0,0,5.9,4.6,4.7,4.4,1.0,4,1,4,DIFFICULTY,1
196048,Ivete de França do Amazonas,0,0,0,0,6.6,6.6,6.2,5.0,,3,2,6,EXACTS,2
325324,Fabiano João de Alencar Souto,1,3,3,1,0.0,0.0,0.0,0.0,1.0,4,3,3,DIFFICULTY,1
919623,Thiago Táles Daklanepison,0,0,0,0,6.5,7.0,6.0,5.7,1.0,3,5,3,EXACTS,2
463404,Amarildo de Fonseca Guseka,0,0,0,0,7.4,8.7,9.5,7.4,1.0,20,6,1,EXCELLENT,5
286606,Samila Wasemewo,0,0,0,0,6.8,5.4,7.0,,1.0,7,5,3,HUMAN,3
569983,Samanta de Iglesias,1,1,1,1,0.0,0.0,0.0,0.0,1.0,6,4,4,DIFFICULTY,1
194657,Jairo Elano de Nogueira,0,0,0,0,6.1,5.4,5.4,5.6,1.0,5,4,4,EXACTS,2
430121,Paula Patrícia de Braga da Silva,3,3,1,1,0.0,0.0,0.0,0.0,0.0,3,0,3,DIFFICULTY,1
589397,João Dionísio Gutierrez Gomes,0,0,0,0,5.5,5.8,5.5,4.8,1.0,1,4,4,EXACTS,2
771677,Damares Gabriela de Sampaio Rosa Souto,0,0,0,0,5.9,5.5,5.1,5.3,1.0,7,4,3,DIFFICULTY,1
416747,Jack de Garcia Meurelson Moreno,1,3,1,1,0.0,0.0,0.0,0.0,1.0,2,3,6,DIFFICULTY,1
110752,Ney Sezege,0,0,0,0,6.4,6.7,5.9,,1.0,5,4,3,EXACTS,2
772850,Marina da Silva de Toledo,0,0,0,0,6.8,6.7,5.6,5.3,1.0,4,0,3,EXACTS,2
